#Facebook-like Social Network. https://toreopsahl.com/datasets/#online_social_network (weighted longitudinal one-mode network)
# Opsahl, T., Panzarasa, P., 2009. Clustering in weighted networks. Social Networks 31 (2), 155-163, doi: 10.1016/j.socnet.2009.02.002
# from, to, weight
1,2,3
1522,569,17
1255,1042,42
1255,878,33
1252,1616,521
1522,1255,36
1255,1522,14
1189,878,8
1042,1255,75
1522,1255,44
569,1522,24
1042,615,111
1255,1042,50
1255,1522,64
1042,1255,85
1255,1042,112
1522,1255,75
1440,12,22
1255,1522,46
1522,569,62
300,1657,27
1042,1255,110
1522,1255,110
1648,1283,84
878,1255,119
1255,1522,60
1255,1042,103
1255,878,18
144,1500,680
620,27,1171
1656,1312,145
569,1522,60
1648,174,60
1406,1603,45
1603,1406,109
1158,27,431
1406,843,201
174,1648,239
1406,1603,96
1522,569,47
569,1522,54
1648,644,98
1158,379,250
1522,569,91
1648,174,216
1648,174,216
1042,712,64
843,1406,182
569,1522,110
1616,1252,409
1406,843,176
174,1648,468
174,1648,16
1648,174,59
843,1406,168
1648,174,11
1406,843,125
547,711,29
1522,569,195
1648,644,102
174,1648,2
174,1648,85
1642,679,13
547,711,57
204,1539,16
1648,174,47
174,1648,17
1648,1042,100
1042,1244,12
1648,174,18
679,1642,19
298,1353,16
174,1648,61
1642,679,21
1648,174,79
1042,1648,37
1353,298,24
711,547,97
569,1522,10
1603,1406,210
547,711,79
174,1648,86
1648,1042,115
711,547,49
1406,1603,242
1648,174,252
547,711,27
711,547,15
174,1648,129
547,711,11
1648,174,52
174,1648,28
1648,174,12
711,547,101
1052,1136,29
547,711,16
679,1642,71
878,713,16
298,353,50
1642,679,100
810,1365,39
1642,679,88
1406,1185,35
1185,1406,6
1406,1185,38
1648,1052,30
1185,1406,72
1406,1185,12
1642,1297,37
1642,1297,37
1113,495,345
1406,1642,130
372,569,16
1113,437,190
569,372,83
548,1059,5
372,569,53
548,128,22
1642,1406,237
283,1343,11
1406,1642,164
1642,1406,65
1406,1642,98
569,372,91
372,569,44
1642,1406,103
1352,1580,551
1406,1642,81
1406,1642,47
1642,1406,92
1406,1642,233
1642,1406,104
1518,1624,61
1406,1642,65
1642,1406,32
1406,1642,22
1642,1406,70
1406,1642,168
1642,1406,97
1406,1642,118
1406,1603,79
1603,1406,108
1642,1406,115
1603,1406,65
1406,1603,230
1406,1642,10
1406,1603,45
1603,1406,57
1406,1603,60
1603,1406,20
1406,1603,83
1314,1346,24
1215,1472,794
1636,984,69
438,1319,110
933,536,16
1196,9,89
252,766,14
1281,1033,100
1663,1663,1
1313,9,15
1313,9,136
1313,507,1464
1387,12,3
361,638,94
361,1641,284
621,686,24
1136,1052,91
617,9,18
557,297,56
615,1042,70
944,815,141
1661,713,75
1346,1314,130
1661,1026,47
1664,1664,1
27,1158,541
1696,1696,1
27,620,1328
1699,1699,1
1185,1406,36
1434,174,319
734,249,30
617,777,141
1434,1312,203
1359,1343,67
1312,1656,23
1312,1434,6
1312,1434,16
1434,1312,58
1312,1434,2
1312,1434,22
1434,1312,87
1434,1312,20
1312,1434,27
1312,1434,9
1387,1312,21
1434,1312,32
1312,1387,7
1312,1434,3
1434,1312,85
1185,1142,21
1387,1312,45
1387,1312,88
1312,1387,16
1387,1312,29
812,1644,48
1312,1387,31
1312,1387,2
1387,1312,16
1142,1185,24
1387,1434,16
1387,1344,16
1434,1387,19
1312,1387,187
1387,1434,58
1185,1142,16
1387,1312,52
700,822,196
1434,1387,10
1434,1387,24
1312,1387,68
1387,1434,25
751,822,199
1312,1387,53
1387,1312,7
1312,1387,23
1387,1312,3
1387,1434,31
1387,1312,23
1434,1387,18
1434,1387,20
1387,1434,3
1387,1434,2
249,1244,59
536,933,69
523,1662,10
523,1662,10
523,1662,10
154,1539,60
843,1406,158
161,1,41
161,1487,110
1042,615,13
594,277,32
594,260,111
72,1316,39
211,36,72
751,1578,79
1657,300,27
32,518,60
1442,883,18
713,1526,33
1488,518,471
1663,1621,7
1663,1621,7
174,1434,483
32,1657,13
1657,713,46
615,1042,22
1657,523,2
1657,393,37
1101,713,66
1406,843,70
1,161,19
1,3,26
1189,1015,38
1189,1015,38
1189,595,32
713,1101,20
713,1661,16
713,878,98
713,912,92
595,1189,25
620,27,1325
1624,725,47
312,1,6
504,372,153
389,1576,81
1489,372,39
714,713,500
1285,1190,35
1285,1190,14
339,713,73
1285,1190,124
912,713,181
1624,1093,25
212,1056,61
475,1543,107
822,700,113
372,504,28
822,751,181
372,1489,25
1314,1346,129
372,1624,40
101,282,164
963,1648,253
1648,963,77
12,1387,15
12,1440,13
431,605,310
431,617,235
12,1520,32
12,1406,4
1624,372,36
1346,1314,230
393,1657,58
1624,1349,32
101,176,11
749,1487,33
101,198,47
644,1648,402
1667,1667,1
644,1244,178
749,713,754
353,298,116
1624,367,33
367,1624,101
1624,367,64
1332,495,13
1101,713,127
1142,1185,76
1580,1545,38
1332,298,235
1580,1352,349
281,1312,36
281,254,30
1312,281,18
1387,12,12
281,1312,211
1113,1463,16
1113,1568,43
176,101,33
1312,1387,36
1568,1113,91
617,431,136
1642,679,49
1423,1158,9
431,617,85
617,431,26
431,617,116
1520,12,12
1339,504,31
617,431,134
95,1118,91
1378,128,6
95,1580,181
95,712,217
1440,12,71
1349,1624,22
155,1580,125
859,1522,87
973,254,65
919,95,41
686,621,54
1671,1671,1
1346,1314,86
1624,1349,17
1565,357,26
831,1270,34
831,1187,29
1118,95,28
1185,1142,11
970,617,2
1185,536,20
482,463,80
1185,1312,95
482,194,73
1312,1185,174
176,1565,61
1565,176,13
1185,1312,42
1312,1185,41
176,1565,44
679,1642,83
1158,1423,107
1158,27,338
1158,1072,298
1185,408,15
431,617,110
1565,176,41
1185,743,31
176,1565,84
1185,1372,16
1185,1402,32
1565,176,69
176,1565,42
1565,176,169
617,431,29
617,970,17
176,1565,21
12,1440,12
963,1648,216
34,1130,57
437,1113,54
495,950,371
495,1213,181
1365,810,49
73,617,194
810,1365,35
298,353,109
19,1664,2
1013,1365,241
298,1332,174
924,768,59
768,924,36
621,768,21
725,1624,57
768,924,63
768,621,5
621,768,13
878,713,76
495,741,629
495,933,14
495,1113,175
495,1332,8
1565,176,141
176,1565,53
1113,1568,121
1434,174,136
1565,176,109
1601,220,468
1113,437,121
174,1434,71
970,617,89
1113,495,512
1665,1665,1
617,970,73
1314,1346,154
617,73,218
1565,176,35
1032,783,12
1565,3,85
1029,962,21
1665,1049,26
1113,1603,49
1665,1113,43
1113,1665,184
1665,1113,29
220,1601,216
1113,1665,26
681,109,28
1032,783,19
1253,1013,51
1253,1034,81
1185,713,85
423,1603,78
1032,783,79
423,1426,19
423,1665,19
843,1406,7
1665,423,23
1032,783,13
1346,1314,8
1032,783,61
1406,843,74
1032,783,8
1231,963,8
1032,783,95
72,679,80
1032,783,7
423,1665,24
1032,783,66
1032,783,63
1632,1039,7
741,495,1255
1032,783,74
254,973,29
1032,783,177
1,312,13
1280,1287,116
1665,423,121
1665,1113,67
1601,220,585
1032,783,8
337,297,36
970,617,111
1032,783,54
1601,220,645
509,1665,57
3,1565,143
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
3,1,75
1661,713,7
509,783,36
1032,783,144
1244,644,10
1244,249,50
783,509,43
644,1244,120
176,1565,225
3,1,75
3,1,75
1032,783,4
712,95,136
1601,1666,9
712,1042,145
1113,1665,201
509,783,40
1601,1636,19
783,1032,4
783,1032,15
509,1463,33
1158,1072,119
1382,710,38
1158,1255,99
864,361,29
1032,783,27
421,1436,62
421,300,12
783,1032,10
27,1158,138
1032,783,52
843,1406,51
783,1032,68
1032,783,68
783,1032,38
1032,783,138
1013,1253,150
1665,573,26
573,1665,125
878,1665,37
176,1665,51
1665,573,162
1665,878,27
1158,27,359
1665,176,5
1665,509,29
1253,1013,279
9,1313,40
393,573,17
1190,1285,55
482,1665,38
1287,1280,20
1158,1665,340
1488,518,57
1667,1231,2
1029,1021,76
1029,1665,27
783,1032,45
1667,53,27
1667,1312,10
1312,1667,17
1648,337,198
1648,719,104
1231,1667,2
27,620,1155
361,864,205
1032,783,76
573,393,37
1231,1601,47
783,1032,7
573,1665,83
361,697,94
393,573,81
1601,1231,314
1013,1253,322
1231,1601,205
361,1069,490
1032,783,69
1601,1231,30
1665,573,186
1665,1029,14
1231,1601,45
1665,1158,65
783,1032,96
1665,482,75
361,1056,251
361,1587,194
361,311,198
1487,161,222
1487,749,42
361,463,237
609,523,19
710,1382,27
819,1642,6
1601,1231,33
573,1665,182
1158,1665,146
1032,783,81
1313,9,65
1231,1601,119
731,1173,40
573,393,17
768,1304,477
731,824,29
1029,1665,64
1029,1472,13
1601,1231,291
1189,1665,113
1665,573,163
1253,1013,329
1304,768,761
1665,1189,761
783,1032,6
1189,1665,215
1669,1669,1
573,1665,69
1231,1601,670
1270,831,49
12,1387,74
809,1406,17
12,1255,30
1665,1029,56
1665,1189,105
176,1665,40
1189,1665,233
1665,176,44
176,1665,17
1665,573,46
1173,731,38
1665,176,41
1667,1231,18
1013,1253,435
27,1158,356
1136,1052,14
573,1665,83
1231,1667,26
1667,1231,15
1667,523,16
1189,1665,107
308,1601,292
1621,1663,57
403,302,112
950,495,303
1665,1189,108
1665,573,76
1253,1013,63
482,1665,271
573,1665,259
1665,950,33
878,1665,48
1621,42,86
1665,878,16
1665,573,122
361,809,238
878,1665,67
1013,1253,167
1189,878,24
878,1189,34
1189,878,92
573,1665,292
878,1189,35
878,1665,22
308,1601,27
308,1312,40
1312,308,36
870,1312,52
1189,1665,515
1312,870,23
1665,573,173
1312,870,28
1576,1665,32
573,1665,94
870,1312,186
1312,870,14
1665,1576,76
233,810,62
233,193,62
870,1312,34
193,233,104
1312,870,25
1601,308,208
233,193,279
1665,573,161
1601,1231,134
595,1101,93
193,233,337
595,1101,111
1542,468,77
573,1665,199
1601,393,135
518,1488,15
1231,1601,275
1542,233,25
1189,975,121
1542,1383,123
1072,1158,107
1383,1542,103
713,1101,213
518,1488,197
1070,598,35
282,9,11
1601,1231,43
1542,1383,77
1231,1601,55
41,1665,26
1472,1029,138
403,569,915
53,1667,26
1488,518,13
1488,518,43
1882,1882,1
1647,878,127
973,254,42
719,1648,47
1647,9,141
1648,719,54
609,1665,47
719,1648,30
1648,719,198
719,1648,61
1648,719,80
523,609,23
523,1667,6
523,41,46
198,1647,28
609,523,28
523,609,8
1647,1608,155
1387,12,31
12,1387,10
518,1488,30
609,523,36
1648,719,81
1608,1647,203
1387,12,16
697,361,18
768,1304,643
12,1387,35
1647,242,32
523,609,238
609,523,48
1647,198,17
1255,1158,54
1255,12,41
1647,1608,197
523,609,77
1297,1642,140
1608,1647,170
9,1647,63
9,282,16
1647,1608,158
1252,1616,324
242,1647,10
1647,9,90
1647,242,177
1608,1647,96
609,1629,9
298,518,238
1647,1608,134
242,1647,119
1406,809,72
1647,242,282
810,233,29
1608,1647,218
1568,1113,142
1647,1608,53
1647,1608,43
242,1647,44
1667,53,55
1071,1130,120
1667,53,55
1332,617,123
1342,1255,91
1545,1580,8
1647,242,39
53,1667,45
1042,712,169
1113,1568,66
12,1255,42
1332,53,21
1647,1297,66
1255,1342,61
1255,12,73
1647,468,58
1297,1647,43
234,1255,371
1647,193,70
1647,1297,88
468,1647,15
12,1255,20
1565,176,160
1642,1297,160
1304,768,297
234,220,196
1647,468,67
1297,1647,72
1255,234,106
1647,1297,100
176,1565,69
1297,1642,127
53,1332,122
1647,821,21
831,1270,37
1565,176,116
176,1565,128
53,413,32
1297,1647,66
1647,1297,42
1565,176,56
1297,1647,39
413,53,26
53,413,28
12,9,20
1158,1072,617
1545,1312,85
1158,27,260
1312,1545,48
1332,639,22
1332,639,22
768,1304,287
161,1,30
413,53,75
1312,1545,11
161,1487,116
1545,1312,117
1312,1545,40
1545,1312,8
1312,1545,3
1304,768,112
1545,1312,16
1576,1545,17
1545,1576,15
1312,1545,23
768,163,200
1545,1576,4
1545,1312,47
1576,1665,85
975,1189,12
970,502,2
495,1113,21
1312,1545,30
1545,1312,175
1576,389,128
1545,1312,19
1312,1545,186
1312,1545,28
1365,810,108
1187,831,29
1545,1312,14
1667,53,14
1365,1013,76
1158,1255,45
163,768,166
1312,1545,85
249,1244,49
53,1667,24
1545,1312,78
821,1647,54
337,1648,196
249,44,68
1312,1545,145
1545,1312,14
1312,1545,48
1545,1312,12
1545,1312,41
1545,1312,12
249,1665,96
1285,975,68
249,1312,45
1312,1545,84
598,1070,103
768,163,99
1312,249,31
1545,1312,39
249,1312,65
1312,1545,15
1545,1312,14
1312,249,100
1312,1545,67
393,1601,187
612,128,107
1545,1312,47
1312,1545,64
502,970,3
372,1624,61
1667,53,18
1545,1312,4
1312,1545,91
249,1312,181
1545,1312,14
686,768,49
1312,1545,4
686,1270,67
975,1285,137
810,1365,378
831,1187,15
1665,41,15
1343,1359,243
442,1565,70
27,1158,337
1343,281,34
1343,283,6
1158,27,132
176,1665,52
1648,337,288
9,1647,43
9,1545,32
878,1647,81
180,182,2057
1101,713,420
620,27,1694
1253,1013,66
468,1647,34
1253,1343,41
1636,1601,137
249,967,23
1545,9,12
1029,1472,54
1668,1668,1
1340,1029,35
1029,1340,29
1340,1029,119
1326,1029,105
1585,1582,125
1678,1678,1
1029,1326,170
1326,1029,7
1313,9,39
1668,809,43
1608,1647,24
41,523,31
41,1665,18
41,1029,11
32,815,62
32,1665,28
1013,1365,14
1013,1253,122
67,1665,135
809,361,188
809,1406,19
809,1668,36
361,809,225
809,795,198
9,1545,69
9,1313,107
9,617,87
9,1313,25
9,1196,95
1253,1013,522
1,161,53
1,3,36
1670,1670,1
1561,249,67
281,1343,55
1561,42,2
1669,1670,2
1670,1669,6
1669,1670,58
249,1561,8
249,1561,222
1039,1316,106
53,1667,30
1624,372,96
615,1668,56
538,1671,71
1382,710,57
431,617,32
27,1158,12
1314,1346,259
27,620,1362
1013,1253,252
53,1657,54
1253,1013,487
1667,53,105
1072,1158,259
1013,1253,287
1647,821,71
1647,878,60
1647,9,9
1647,1608,72
1255,1158,82
1387,12,30
1255,447,38
1387,1313,33
1387,1344,39
543,1189,343
318,67,14
1639,777,43
1344,1387,141
318,1285,12
1387,1344,38
1423,1158,138
1387,1313,241
504,1339,114
950,1665,175
1568,1113,39
710,1283,39
778,1029,2
1668,615,48
1672,1672,1
518,298,174
9,1647,43
615,1668,131
193,1647,80
509,1665,36
509,1026,43
1672,437,185
509,1255,69
768,686,74
1029,41,34
1029,778,5
1029,1489,13
1255,509,180
812,708,120
308,1601,37
1187,831,103
1674,1674,1
53,1667,153
72,42,174
1677,1677,1
1667,53,111
1667,53,20
1153,128,84
1657,53,41
161,1,35
53,1667,51
1070,598,76
53,1667,109
53,1657,137
42,72,674
1608,1647,188
1667,53,123
1657,53,166
53,1657,52
53,1667,66
361,1417,228
970,617,112
970,502,13
970,1641,34
1406,809,14
1013,1253,130
1683,1683,1
1,161,85
1158,1255,5
109,681,18
1158,1072,1161
1158,1423,97
1158,1072,59
1072,1158,19
1072,1158,68
686,621,54
1158,1072,46
1158,1072,32
249,318,52
1436,421,56
249,1343,65
1158,1072,48
249,1648,40
1543,475,169
1285,318,21
249,1074,118
1487,1226,83
1253,1013,107
1673,1673,1
1487,161,25
1346,1314,290
1072,1158,37
1487,1673,26
1673,1487,19
1487,1673,11
1736,1736,1
1255,1158,56
482,1674,20
1255,1359,71
1189,620,193
1158,1072,47
1158,1255,29
1158,1255,27
809,1406,54
1675,582,15
1013,1253,172
447,1255,39
1031,42,76
711,644,18
644,711,91
1668,615,129
53,1667,49
711,644,37
1327,711,56
1488,518,114
1680,1680,1
101,176,86
1339,504,85
617,970,244
1641,970,101
617,1332,247
617,431,51
1667,53,20
617,970,117
711,1327,61
1641,970,101
617,644,41
1327,711,48
617,1667,34
1253,1013,57
708,812,104
768,1304,159
686,1676,46
495,741,995
282,66,595
1667,617,15
1231,1667,8
245,1283,50
1313,1387,96
1313,1387,45
1667,1231,4
644,617,36
353,298,465
1642,822,51
1313,9,52
353,194,1170
161,1,37
161,1487,13
44,249,326
12,1387,94
1231,1667,14
12,1312,55
1,3,30
1,3,6
1313,9,50
509,1255,47
1136,781,46
1668,1379,19
1136,234,24
234,1136,51
617,1667,105
1343,1253,116
1343,281,310
1343,249,72
1302,338,83
1290,1677,23
1314,1346,418
57,1616,164
518,1488,103
1304,768,7
1545,9,58
1489,1029,53
1406,809,114
1668,454,30
621,686,85
1270,831,247
1270,686,79
518,1488,142
777,1639,22
644,1616,44
1681,1681,1
1130,34,87
1130,19,89
161,1673,24
1383,1542,131
393,263,10
393,1190,164
768,886,57
234,1616,1995
1312,12,1
1542,1383,99
686,621,41
686,1270,117
1667,617,27
1270,686,167
12,1312,1
686,1270,22
234,1312,284
1312,12,39
234,1312,284
1312,234,50
12,1312,2
1312,12,29
34,1130,87
12,1312,45
234,1312,208
281,1343,264
1312,234,35
12,1312,13
1052,1648,268
1312,12,25
1312,12,2
12,1312,39
1052,1136,190
12,1312,10
1312,12,38
598,1474,26
12,1312,52
234,1312,142
1312,12,88
1312,234,10
12,1312,19
234,1312,15
1312,12,6
12,1312,34
1312,12,30
12,1312,31
1312,12,97
12,1312,128
1312,12,92
12,1312,34
1312,12,72
9,1313,57
12,1312,159
679,72,23
1379,1668,7
72,679,9
1312,12,231
234,1312,32
1312,234,61
342,544,61
12,1312,2
1526,1130,41
1312,12,18
523,1269,22
12,1312,36
234,1312,362
1312,12,5
12,1312,2
1312,234,21
1312,234,21
234,1312,33
1312,234,10
234,1312,15
582,1675,128
12,1312,35
281,708,70
1316,72,90
1312,12,53
12,1312,6
234,1312,34
679,72,48
1312,234,11
1312,12,27
234,1312,34
72,679,386
12,1312,98
1312,234,38
679,72,54
234,1312,74
1312,12,126
1312,234,12
1690,1690,1
12,1312,14
72,679,36
1312,12,36
781,1136,45
12,1312,16
12,1312,20
1312,12,26
12,1312,13
1332,617,84
1312,12,106
1312,12,15
12,1312,48
1312,12,10
12,1312,2
1312,12,46
12,1312,51
1312,12,86
12,1312,22
1312,12,68
1312,12,11
12,1312,15
1312,12,7
1644,812,130
1312,12,9
1644,67,64
809,1406,108
72,679,177
12,1312,38
809,1379,251
1343,281,251
357,1644,7
281,1343,303
357,1343,17
1648,249,50
1644,357,8
357,1616,10
357,1644,14
1602,59,23
1472,949,66
1648,1052,513
777,537,96
1644,357,42
357,1644,27
1586,1557,13
1248,768,130
338,1302,195
19,1130,72
1487,42,102
812,1644,76
19,1130,28
1602,1678,8
1679,1565,49
1623,711,5
1679,1565,88
1679,1565,88
1679,1565,88
1679,1565,88
1565,1679,47
249,44,114
1565,1679,114
249,1648,99
1679,1565,46
176,1565,91
1346,1314,256
1679,569,129
1676,686,95
1158,1072,763
686,1676,160
768,1248,47
1580,1545,23
32,1312,27
569,1679,69
1565,176,35
1312,32,3
176,1565,81
1644,812,142
1676,686,103
1580,1676,31
1676,1580,117
1565,176,40
176,1565,4
1676,1580,91
1565,1679,154
1565,176,86
1644,1623,40
1580,1577,51
1676,1580,101
1580,1676,79
1580,1676,12
1580,1676,48
1580,155,104
1679,569,227
1676,1580,65
1343,281,577
1314,1346,530
1676,1580,82
302,403,14
1343,357,10
1580,1676,21
1029,1489,68
1256,1680,81
1676,1580,39
1580,1676,132
1580,1676,151
1676,1580,104
569,1679,184
1679,1565,295
1676,1580,90
679,72,97
679,72,9
372,1343,3
1580,1676,29
1580,1676,50
1676,1580,94
800,1256,8
1676,1580,97
1565,1679,127
1343,372,9
1676,1580,133
1648,249,479
1580,1676,28
1676,1580,19
1256,800,2
621,686,184
1580,1676,60
1580,1676,62
1676,1580,95
1676,1580,96
1676,1580,40
1580,1522,37
431,617,25
1580,1676,27
249,1648,91
1676,1580,128
621,1526,9
249,1580,112
1580,1676,30
1580,249,65
621,1647,71
1676,1580,68
1072,1158,53
1158,1072,23
1580,1676,11
1072,1158,70
1545,1580,6
1647,9,90
1580,1545,40
1676,1580,175
1158,1072,128
1647,193,60
1647,1608,30
1580,1554,98
621,824,30
1647,621,45
9,1647,11
67,1072,11
1355,1033,11
1648,249,46
1072,1158,70
1580,1676,33
1158,1072,63
1355,1183,10
1647,9,107
1072,1158,22
1355,42,46
1158,1072,110
1072,1158,20
1676,1580,105
1158,1072,77
1580,1676,20
621,1647,51
621,768,12
1158,1072,122
1580,1586,25
1580,1283,20
1283,1580,17
1580,1283,16
1580,9,39
687,1681,13
372,1343,9
768,1616,68
372,713,10
1039,1316,12
1158,1072,25
1679,569,89
372,1493,37
372,1580,2
1580,518,13
1072,1158,39
1580,372,7
569,1679,205
1580,372,38
1283,1580,84
1580,1283,21
1679,1565,390
768,824,12
372,1580,64
1580,372,46
298,353,166
9,1580,144
372,1580,57
281,1343,879
1500,144,936
1580,372,50
1580,9,38
372,1580,19
1679,569,248
9,1580,125
1565,1679,220
249,1580,74
1580,9,87
1580,249,49
1565,176,61
9,1580,200
1580,9,45
9,1580,23
1580,9,70
1580,9,44
249,1580,132
9,1580,84
1580,1508,19
569,1679,89
1072,1158,42
1580,249,113
1554,1580,135
1231,234,35
176,1565,90
1580,9,128
249,1580,70
9,1580,143
1158,1072,40
1565,176,55
1580,1554,55
970,617,128
1158,1072,48
1580,249,48
1026,509,42
970,617,21
1580,9,47
176,1565,282
970,1641,282
249,1580,41
1072,1158,59
1379,809,34
1580,249,99
249,1580,78
1554,1580,410
1158,1072,181
831,1270,121
1580,249,145
1072,1158,113
1580,1554,123
1565,176,64
249,1580,39
1158,1072,79
1343,281,775
176,1565,297
1554,1580,127
1679,569,335
1158,1072,50
353,298,653
249,654,57
569,1679,349
1565,176,569
1679,1565,305
1554,1468,106
1554,1468,106
1554,1468,106
1565,1679,99
1565,176,35
176,1565,20
155,1580,250
1565,176,26
1406,1343,129
1679,569,225
176,1565,71
1343,1406,92
1406,1343,83
1565,176,85
569,1679,57
176,1565,80
298,353,114
1568,332,175
1343,1406,166
1406,1343,111
1406,1343,77
1679,569,310
1702,1702,1
1343,1406,163
1343,1406,90
1406,1343,270
1270,831,172
809,1379,20
372,482,61
482,372,189
193,1647,303
372,482,53
482,372,161
1379,809,106
1682,1682,1
809,1379,125
1675,582,165
1675,1075,177
1565,176,82
372,809,58
176,1565,64
372,482,3
516,1281,34
1565,176,51
176,1565,76
778,277,26
1565,176,202
176,1565,260
582,1675,136
809,372,135
1379,809,24
176,1565,19
1093,1624,24
1565,176,198
176,1565,74
1565,176,146
176,1565,183
1565,176,54
176,1565,78
1565,176,57
176,1565,97
1565,176,11
1255,509,10
620,27,58
620,654,29
144,1500,612
281,1343,703
281,1580,163
713,372,35
1313,1403,120
1313,9,88
32,1682,5
32,1683,8
32,1580,61
32,1642,107
176,1565,3
1608,1647,133
41,1029,11
1343,281,809
281,1343,421
1113,1343,218
536,193,33
1343,281,346
1343,1113,337
1281,516,64
1677,1585,64
1677,1290,16
1113,1343,85
1313,507,56
281,1343,205
1647,621,74
1647,193,44
1647,1608,30
1253,1343,129
322,1021,185
1676,1580,52
537,777,173
1667,1684,8
1624,1093,14
777,537,197
779,1308,9
1346,1314,110
1314,1346,164
1332,495,64
1253,1272,128
1443,547,30
667,1130,16
277,778,47
537,777,26
1562,1342,51
1673,161,65
1522,1580,45
1359,1255,46
337,317,46
1487,42,29
1308,779,16
1652,1514,87
1689,1689,1
615,616,4
1021,322,44
367,337,71
516,453,17
544,342,66
708,281,30
620,679,54
605,620,96
250,713,57
250,1665,6
679,620,105
474,1679,77
1608,1647,15
1608,799,59
1254,1234,33
799,1608,41
1608,799,117
1231,1667,5
799,1608,16
1608,799,76
1255,1359,71
1500,144,1678
250,1255,9
250,1255,23
700,822,131
249,1021,13
620,679,88
679,620,158
1685,1685,1
621,1647,31
1255,1231,24
1231,1255,2
1255,1231,21
1253,1685,7
1253,1685,59
1383,1542,23
193,1647,261
1021,249,15
1545,1580,55
620,679,117
1545,1580,31
620,605,121
193,536,113
768,72,55
768,924,95
454,1668,18
32,1021,74
536,193,136
1021,32,99
392,72,132
1601,1383,34
1624,337,36
1343,1113,272
1383,1601,21
1343,281,323
1542,1383,70
1383,1542,54
1343,1253,184
1601,1383,300
1343,1406,237
322,1021,383
706,800,53
1383,1601,192
1601,1383,403
1383,1601,170
1601,1383,78
1686,1686,1
777,537,109
727,475,128
393,346,93
193,536,514
1601,862,10
193,1343,210
276,1343,266
687,277,71
1686,393,71
536,193,77
1343,193,177
193,1343,14
1343,276,473
1343,193,36
481,1648,6
193,1343,147
1343,193,28
172,840,259
172,495,235
1520,919,47
172,1603,221
1520,912,63
337,367,12
1520,1513,120
337,1624,71
1520,716,136
193,1343,30
884,713,264
799,1475,14
1314,1346,54
1522,537,39
1346,1314,192
728,1573,85
1189,1489,221
1189,128,100
878,1189,31
1189,878,26
1189,543,250
1189,1665,23
1189,1554,118
1447,1500,3
249,1021,26
933,1687,25
1514,919,384
1021,322,274
1021,249,47
128,1189,54
1688,1005,161
1688,389,53
1688,1189,24
1,3,4
1688,277,36
1253,272,19
1253,1688,34
1253,50,194
1676,1580,115
1253,1408,296
1029,41,42
1029,1237,10
276,1343,67
1824,1824,1
1686,220,202
1554,1189,77
462,1646,66
462,1638,53
1646,462,15
249,1021,160
713,884,346
1373,713,2
713,1326,182
713,1158,238
779,1308,92
249,547,36
1668,454,93
342,544,73
1694,1694,1
1189,128,139
1586,1580,139
1189,1688,26
1314,1346,157
1387,12,40
1387,1313,37
1387,1313,2
1474,598,2
1387,1313,143
1474,598,52
1189,1282,22
42,1161,25
1282,1189,36
42,1689,112
1158,713,543
42,1487,236
1638,462,31
1158,1423,41
606,1362,89
606,128,192
1408,1253,88
1648,481,56
1608,799,58
1196,9,9
41,1029,45
1692,1692,1
281,708,58
799,1608,10
1608,799,76
547,1443,104
1021,249,81
32,1689,11
1013,398,128
1365,810,329
42,1690,22
1690,42,54
1681,41,68
454,1668,24
1362,606,45
41,1681,69
42,1691,29
799,1608,52
1690,1344,15
1344,1690,106
1690,1344,153
919,1514,130
919,1520,11
474,1339,1953
1344,1690,171
1344,1690,24
1690,1344,30
1316,1039,46
1253,1408,168
389,1688,16
234,1231,124
919,1598,72
234,53,257
812,1644,57
1190,393,24
713,1373,84
713,1158,423
713,41,39
257,135,40
1189,1282,229
1189,523,90
1657,300,30
9,1580,26
9,1313,15
191,1060,94
1402,1185,6
393,1190,13
1402,1619,3
1402,1539,9
1402,1539,9
1402,1681,8
249,1692,39
708,281,18
1029,41,31
176,1565,41
1272,1253,84
1403,1313,348
1253,1272,166
1272,1253,53
281,708,164
1248,131,144
199,63,178
199,63,178
1237,1029,53
1413,199,27
317,307,62
429,1568,49
1680,1256,133
474,520,415
859,547,55
949,1472,129
199,1255,182
547,859,504
1312,1344,10
871,592,70
41,1029,465
1326,713,93
1326,713,23
1029,1237,42
1029,41,88
1255,199,70
1189,429,82
249,194,31
249,621,87
468,1585,143
708,281,143
810,1365,981
41,1029,260
249,1255,297
1158,1072,49
1158,713,726
1158,542,32
52,1237,34
143,201,22
544,342,116
52,1185,71
1332,520,25
53,234,23
1313,1387,20
1313,1387,298
281,708,284
1313,1403,457
1313,9,32
1623,1644,92
1623,1644,115
1383,1636,19
1383,1636,19
1344,1312,25
621,249,66
1312,1344,10
1387,1313,331
1387,1313,58
41,919,2
474,400,378
1111,393,84
593,1619,272
1648,719,90
1313,1387,238
701,858,44
1313,1387,51
9,1313,40
1346,1314,106
1313,9,55
1029,41,188
9,1313,16
41,1029,149
199,1255,46
199,1413,7
199,1582,252
440,1384,68
440,1384,36
